dataset,project,model,n_runs,mean_auc,std_auc,mean_mcc,std_mcc,mean_f1_score,std_f1_score,mean_g_mean,std_g_mean,mean_accuracy,std_accuracy,rank_by_auc,rank_by_mcc
ApacheJIT,dataset_apachejit_total,RandomForest,15,0.8733810528280165,0.0035072083434591964,0.5772572670304484,0.005778812131012799,0.669012112204307,0.0044884332663153986,0.7446847373585221,0.0032685610012849475,0.8440981571295649,0.0020583108498835774,1.0,1.0
BugHunter,full_Android-Universal-Image-Loader_file,DecisionTree,15,0.3238095238095238,0.10025859197280952,-0.316059206680092,0.17066263690457914,0.31403253912368617,0.10320871899195318,0.3281882483418874,0.08887293535666146,0.34375,0.0859882155547242,5.0,5.0
BugHunter,full_Android-Universal-Image-Loader_file,Dummy,15,0.6068783068783069,0.07763804994100414,0.21903534970622635,0.15911065506211644,0.5333333333333333,0.09406148358237042,0.5959811504005945,0.081386180883261,0.6208333333333333,0.07642495541067597,1.0,1.0
BugHunter,full_Android-Universal-Image-Loader_file,GaussianNB,15,0.4917989417989418,0.06200364701352912,-0.040043915889853024,0.1369306058433014,0.28670211179566407,0.1061311603796048,0.3950196570038413,0.08276472472205702,0.5104166666666666,0.060993754559283304,2.0,2.0
BugHunter,full_Android-Universal-Image-Loader_file,KNN,15,0.3371693121693121,0.08251087860108838,-0.23979763356686465,0.1672913755312618,0.26277222819751556,0.09632750929577548,0.34893778398654185,0.08544328619025199,0.4,0.08533678029682495,4.0,4.0
BugHunter,full_Android-Universal-Image-Loader_file,LogisticRegression,15,0.44523809523809527,0.05449671238127902,-0.07383079174456612,0.10838172245809663,0.37727533700093724,0.0997957839693538,0.4378935089801433,0.0634027964883141,0.475,0.05175491695067657,3.0,3.0
BugHunter,full_Android-Universal-Image-Loader_file,RandomForest,15,0.27936507936507937,0.09501698634030487,-0.3675256478321195,0.14660290265215786,0.22281884863184537,0.08826436199637427,0.29082143642682345,0.07950123038690454,0.33125,0.07727213044078145,6.0,6.0
BugHunter,full_BroadleafCommerce_file,DecisionTree,15,0.5690241016579788,0.020762423496666748,0.08752375673175153,0.030565712704996008,0.5339430395822078,0.014350390602638314,0.542213053655577,0.015803154941560267,0.5405128143621604,0.016039664001559675,5.0,5.0
BugHunter,full_BroadleafCommerce_file,Dummy,15,0.4989236951338982,0.012160640419297687,-0.002146036320736715,0.02424477948564694,0.4641110004297833,0.012961501889283118,0.49839243204298056,0.01222974284081072,0.5010374625943761,0.012054929370058046,6.0,6.0
BugHunter,full_BroadleafCommerce_file,GaussianNB,15,0.6251395660015171,0.027004181527166125,0.2569666607929111,0.032920549203475286,0.44887697214804106,0.017335750785962376,0.5396825886866685,0.013619889501723275,0.6311164816624988,0.012871749704420503,4.0,1.0
BugHunter,full_BroadleafCommerce_file,KNN,15,0.6433156465648969,0.012582694690949118,0.20608756305906964,0.02598570545127397,0.5570380299883114,0.012599143390591478,0.5991234566927578,0.01189622182607108,0.6078039575499891,0.01355818302675725,2.0,3.0
BugHunter,full_BroadleafCommerce_file,LogisticRegression,15,0.6644202165330444,0.01903574987682572,0.23008357913518776,0.03224565315877629,0.5115727361328205,0.023559159680264855,0.5821108912814504,0.018224497615727964,0.6233818881819218,0.01483543559016759,1.0,2.0
BugHunter,full_BroadleafCommerce_file,RandomForest,15,0.6291438181303167,0.014274735662251644,0.16465572740431894,0.027840517664603742,0.533748428430314,0.01756083949326092,0.5783101633060894,0.014362104131394392,0.5874924788959319,0.01382740230763794,3.0,4.0
BugHunter,full_MapDB_file,DecisionTree,15,0.3652910422651862,0.03288042625015607,-0.22625583931998364,0.05868526273973874,0.3669404119397198,0.05029771371577261,0.3801593389803595,0.030586904385087408,0.3885773624091381,0.029086579200731367,5.0,5.0
BugHunter,full_MapDB_file,Dummy,15,0.48969252271139063,0.038012774793117474,-0.02065418844592377,0.07615831742536089,0.5054217854217854,0.03672302188403513,0.48871171058471063,0.038097149709052536,0.48975424022152997,0.037988230765002795,3.0,3.0
BugHunter,full_MapDB_file,GaussianNB,15,0.545535367652768,0.05568693240410937,0.04908257435893313,0.10065150358426851,0.33903528593301235,0.05241030863633911,0.43881103471438493,0.04097591109248184,0.5177166262836045,0.03939044214553608,1.0,1.0
BugHunter,full_MapDB_file,KNN,15,0.4575918161347931,0.046860942112049137,-0.10037306052910028,0.10462601441468315,0.4580718963087674,0.06399980585977529,0.44714888866656727,0.05313240060486914,0.4500807661243798,0.052125106668393206,4.0,4.0
BugHunter,full_MapDB_file,LogisticRegression,15,0.5327993029134422,0.05548853023648641,0.017470198654603024,0.0985361425975117,0.42120037282870953,0.05990342132006073,0.4836044678027966,0.049582770497503585,0.5077593169493481,0.0467712665182573,2.0,2.0
BugHunter,full_MapDB_file,RandomForest,15,0.3599274443322894,0.03629951921358488,-0.23477823612231488,0.04924740639454669,0.3752503947069273,0.035784940893573876,0.38011022907213976,0.02451935600116178,0.38302180685358256,0.024472120824513575,6.0,6.0
BugHunter,full_antlr4_file,DecisionTree,15,0.4327300296812492,0.049801875888182204,-0.10940752932510085,0.10437972379203271,0.4033653054326272,0.056292402485841074,0.4428064863878548,0.05299867860258841,0.44371413667188314,0.05283757009758524,6.0,5.0
BugHunter,full_antlr4_file,Dummy,15,0.4856794425087108,0.034758481973134095,-0.02895938014706624,0.07029705712585677,0.38620689655172413,0.04162488704291154,0.47230730733866966,0.03708757651372002,0.5041471048513302,0.0339519443587923,4.0,4.0
BugHunter,full_antlr4_file,GaussianNB,15,0.5694986449864499,0.05801977396971201,0.050416859937580334,0.126709986404747,0.5359385635041642,0.09455298427556065,0.4505342238741573,0.08553953485142594,0.4900886802295253,0.05895513645716049,1.0,1.0
BugHunter,full_antlr4_file,KNN,15,0.5349316040779455,0.0755917328075092,0.02058021512615419,0.12615297946764245,0.4335074803725332,0.08262542119962368,0.5028910146099835,0.06786785162436158,0.5217788210745957,0.05942449846148185,2.0,2.0
BugHunter,full_antlr4_file,LogisticRegression,15,0.5329184410891729,0.0729283080751256,0.019149645850058288,0.1540070866182939,0.4446476757609454,0.0957740285992742,0.4946678542580928,0.08360953026619526,0.5161189358372457,0.08005095431748009,3.0,3.0
BugHunter,full_antlr4_file,RandomForest,15,0.45074203122983614,0.07138200559038957,-0.11779191952469849,0.10179604457384513,0.34943834033335336,0.07751032294012583,0.42798553884201734,0.05910199591823622,0.45586854460093895,0.045859170523487126,5.0,6.0
BugHunter,full_ceylon-ide-eclipse_file,DecisionTree,15,0.3808196628475791,0.029948423133479018,-0.19488615867541317,0.05769115468480531,0.30465377320529613,0.03776863563325572,0.39288569030856213,0.031215607439474997,0.4158894645941278,0.030682442820314283,6.0,5.0
BugHunter,full_ceylon-ide-eclipse_file,Dummy,15,0.48840237502849665,0.02688104241817255,-0.023559066790231654,0.05457903386475396,0.35570448070448074,0.03400800621145616,0.4661226635912721,0.030017177600169902,0.5219343696027634,0.025643867460668,3.0,3.0
BugHunter,full_ceylon-ide-eclipse_file,GaussianNB,15,0.5671090580681807,0.028251591620023046,0.06791553558584774,0.06167317817509639,0.2246512185860521,0.05268062122603915,0.36181482206442656,0.04827982115850513,0.6096718480138169,0.01945265565697213,1.0,2.0
BugHunter,full_ceylon-ide-eclipse_file,KNN,15,0.44425682369451064,0.039142876633116414,-0.09229835338518178,0.06732382045474822,0.2732889913316124,0.049548932623011015,0.40131011401105304,0.0432829012299421,0.5063903281519863,0.03024179126854686,4.0,4.0
BugHunter,full_ceylon-ide-eclipse_file,LogisticRegression,15,0.554328789692698,0.040525841593846805,0.08715835370190443,0.06418220821242034,0.3830857087197599,0.054717261721113374,0.49775853451259805,0.04426046640954924,0.5882556131260794,0.025448702006822206,2.0,1.0
BugHunter,full_ceylon-ide-eclipse_file,RandomForest,15,0.388848343857317,0.028054246150352163,-0.21107623926788077,0.05012806012553938,0.24596043522985553,0.036061110049352446,0.3627755006233497,0.03027221256764066,0.4307426597582038,0.02655493069952688,5.0,6.0
BugHunter,full_elasticsearch_file,DecisionTree,15,0.36456904614455715,0.007603826911029409,-0.23447012367241063,0.012364859829848824,0.41421204600902745,0.007853700961753496,0.3780327321508619,0.006113233850334931,0.38194856577645897,0.006110795264926589,5.0,5.0
BugHunter,full_elasticsearch_file,Dummy,15,0.5007461268741659,0.006741932308149233,0.0014922039044699515,0.013483574983747564,0.48647470019872424,0.006923643050663355,0.5005481933973119,0.006750131506534576,0.5011539729640621,0.006736905778634618,3.0,3.0
BugHunter,full_elasticsearch_file,GaussianNB,15,0.5343837357131276,0.007672435703908329,0.06933680594173869,0.012441527929361833,0.30742491304141983,0.007044048109227661,0.422479994284949,0.005695292156083111,0.5359874711506759,0.0047296969715403,2.0,1.0
BugHunter,full_elasticsearch_file,KNN,15,0.43194507944996474,0.006100226616318859,-0.13280380710151432,0.011474492909692761,0.4125445831977436,0.006442522948941636,0.4328883133222412,0.0056659104283338264,0.4343554236729311,0.005804397491883789,4.0,4.0
BugHunter,full_elasticsearch_file,LogisticRegression,15,0.5411026261623433,0.007599317949393326,0.0657932772354942,0.016860087896782422,0.4259175021628635,0.008619490031005535,0.5005878993958556,0.007089625480501346,0.5358391031981536,0.00787559327670601,1.0,2.0
BugHunter,full_elasticsearch_file,RandomForest,15,0.32956439159044,0.006482927748695889,-0.26221063393996286,0.012534852055570712,0.3439708121119246,0.00862071294081167,0.367822550518866,0.006366564180731934,0.36984833498186614,0.0062268169502940176,6.0,6.0
BugHunter,full_hazelcast_file,DecisionTree,15,0.31738284637804515,0.007011807930307435,-0.30422238009603964,0.01181746430335655,0.3044864174618175,0.007130869353235986,0.34267334366853874,0.005871600587346084,0.34849094567404426,0.0058825241866021505,5.0,5.0
BugHunter,full_hazelcast_file,Dummy,15,0.4978419579942915,0.008501916416286495,-0.00431570956162952,0.0170023972278638,0.5011708166272754,0.008436373539664432,0.4978419162234436,0.008501951653971237,0.4978442081057775,0.008500475380543897,3.0,3.0
BugHunter,full_hazelcast_file,GaussianNB,15,0.5253740533587228,0.010377485594473594,0.03764414866522051,0.01324443032196103,0.2248844624921281,0.011627710979594882,0.3529796686928117,0.010250325454207182,0.5077704321165085,0.004603981777271393,2.0,2.0
BugHunter,full_hazelcast_file,KNN,15,0.4017632676165306,0.009167608872413798,-0.17212273634242156,0.015133274300262303,0.43434836537213767,0.007587170633786469,0.4128644034458471,0.007865405552410266,0.41448692152917505,0.007455227427246721,4.0,4.0
BugHunter,full_hazelcast_file,LogisticRegression,15,0.534247745820798,0.006095997046012768,0.04755136361805195,0.014795954639825542,0.3971714436352204,0.01115826808580427,0.4779160653389825,0.007964952997956107,0.5188655743987736,0.006640369332205711,1.0,1.0
BugHunter,full_hazelcast_file,RandomForest,15,0.27912572581855255,0.007543061616964183,-0.34056918946002407,0.012095988864215288,0.33649417363138084,0.0075349132422984815,0.32956657117191424,0.006119561191833373,0.32980741592411617,0.006008583377639044,6.0,6.0
BugHunter,full_junit_file,DecisionTree,15,0.3957856105405125,0.07422852778486114,-0.22423663004199318,0.11525872466105457,0.36181412477705344,0.06853890197979726,0.3762873097873404,0.05530157426220479,0.38929374718848403,0.05875233586711689,5.0,6.0
BugHunter,full_junit_file,Dummy,15,0.5664659197012137,0.04402067440030253,0.1353502165967679,0.08962374345456961,0.5036096256684492,0.05290042632708978,0.5579107196305431,0.04539964174061752,0.5740890688259109,0.04312022221672901,1.0,1.0
BugHunter,full_junit_file,GaussianNB,15,0.5012641352837431,0.09128113665495488,-0.02183569266408292,0.15259172840258822,0.4249908879850292,0.15857638188841064,0.417733850877268,0.09734445058360627,0.4901484480431849,0.06815343763031836,3.0,2.0
BugHunter,full_junit_file,KNN,15,0.4136012553169416,0.07635088533773458,-0.12233406274817012,0.17395123553503322,0.4000041150675326,0.09311920021833427,0.4297147015848942,0.08887978564982592,0.4415204678362573,0.08775698300226903,4.0,4.0
BugHunter,full_junit_file,LogisticRegression,15,0.5050643220251063,0.07483161983443044,-0.03822223336448886,0.1665895352130656,0.4187678229065549,0.08698659580274214,0.4625572206545344,0.0851361879294049,0.4865497076023392,0.0841259787655496,2.0,3.0
BugHunter,full_junit_file,RandomForest,15,0.38346768336964415,0.07849192621609223,-0.21593038608254125,0.14261051807651295,0.33985237567456295,0.07546810610478687,0.3821327471519799,0.06789077098317665,0.39613135402609084,0.07185271559185921,6.0,5.0
BugHunter,full_mcMMO_file,DecisionTree,15,0.3696298230093876,0.04471568184247018,-0.2172232820115337,0.07137901136541583,0.3294225646903109,0.04564131406672581,0.3863185174600196,0.036435546386945857,0.3960526315789474,0.0361371874908208,5.0,5.0
BugHunter,full_mcMMO_file,Dummy,15,0.5013775732174609,0.025756252332804142,0.00279278503453808,0.0521503155982763,0.40498467279754763,0.03117571632518214,0.48869358255370354,0.0273837404399216,0.5192982456140351,0.02504777126881533,3.0,3.0
BugHunter,full_mcMMO_file,GaussianNB,15,0.5305618340642919,0.044782904012902185,0.06516630150445277,0.07500778534452231,0.3121598462700204,0.05305742101251546,0.43391142690242496,0.04485505133986767,0.5732456140350877,0.0295128744998724,1.0,1.0
BugHunter,full_mcMMO_file,KNN,15,0.43972938782893134,0.024586608807620633,-0.09542942811076076,0.04319075835784601,0.2993028324011771,0.04446049855575361,0.4098511357934782,0.03290966605481951,0.48596491228070177,0.02078463507665587,4.0,4.0
BugHunter,full_mcMMO_file,LogisticRegression,15,0.5241145085992347,0.04642653737002204,0.062223342665837164,0.08072189722575969,0.41884524616765834,0.057869117796433535,0.5079682415470759,0.04678127889925296,0.5535087719298245,0.03761825657584834,2.0,2.0
BugHunter,full_mcMMO_file,RandomForest,15,0.3611795656454189,0.03915217850804948,-0.24755176983985186,0.06786165246263055,0.2622763968163123,0.04524747794153804,0.3546427389755477,0.038215641192882545,0.3969298245614035,0.036262446748522366,6.0,6.0
BugHunter,full_mct_file,DecisionTree,15,0.336574074074074,0.11461689824248343,-0.2794942501401039,0.19984470854454525,0.10481481481481482,0.13940960588430049,0.1604690080964665,0.20937755740153152,0.45454545454545453,0.14167158590435994,6.0,6.0
BugHunter,full_mct_file,Dummy,15,0.5296296296296297,0.12026603129463748,0.06415002990995843,0.2582415778337134,0.26666666666666666,0.19518001458970666,0.371180861857548,0.27314080983617073,0.6666666666666666,0.0887181884498667,1.0,1.0
BugHunter,full_mct_file,GaussianNB,15,0.45694444444444443,0.1922745994793339,-0.0823773327941547,0.12146221016053556,0.06666666666666667,0.11728859175816614,0.10404401145198809,0.1817813944618014,0.6484848484848484,0.15695849798757489,3.0,4.0
BugHunter,full_mct_file,KNN,15,0.4439814814814815,0.19858937239968294,-0.019148982418740478,0.27140727466741926,0.12666666666666665,0.2275473088783468,0.15874497399219473,0.27778895275480975,0.6787878787878788,0.09637262067078362,4.0,2.0
BugHunter,full_mct_file,LogisticRegression,15,0.4699074074074074,0.15168409642661804,-0.052237799524191865,0.24960390910606903,0.2597450697450697,0.18327129630131395,0.3592122574816727,0.24120209533616757,0.5393939393939393,0.15919909741289331,2.0,3.0
BugHunter,full_mct_file,RandomForest,15,0.3486111111111111,0.18724630102802364,-0.1511524048702905,0.18699643693104148,0.10682539682539684,0.15927960459965051,0.16588622130092165,0.24656429364749202,0.5818181818181818,0.09596339325668138,5.0,5.0
BugHunter,full_neo4j_file,DecisionTree,15,0.34729657964778526,0.010903760089017908,-0.26040421246457607,0.021297849641828716,0.36909915658586934,0.014543852461175583,0.3683697196599602,0.010805030137752594,0.36789785681714543,0.010715151941637729,5.0,5.0
BugHunter,full_neo4j_file,Dummy,15,0.5045347075600793,0.013825755235660655,0.009079348873072329,0.027676033178406525,0.4665679012345679,0.014893617577200435,0.5028962856114153,0.013922101033936441,0.5074327405380757,0.013752656449535277,3.0,3.0
BugHunter,full_neo4j_file,GaussianNB,15,0.5323578892888436,0.017890286076097734,0.036818831649643946,0.03700834599177444,0.2110489643996006,0.026016504608235975,0.3434701248996231,0.023556127044291046,0.5388964888280893,0.011886182732343525,1.0,1.0
BugHunter,full_neo4j_file,KNN,15,0.38574023119572315,0.019437542187379146,-0.19395256598740912,0.030016355447267513,0.3374417419005878,0.019526775435897134,0.39553679156691807,0.015464696394958679,0.4095759233926129,0.014956998110674387,4.0,4.0
BugHunter,full_neo4j_file,LogisticRegression,15,0.5251396850300222,0.019739995198941897,0.034959197560871215,0.035553798904067575,0.3785475470126271,0.029647377447362566,0.4718426684943298,0.022867338915697394,0.5308709530323757,0.015610039368843783,2.0,2.0
BugHunter,full_neo4j_file,RandomForest,15,0.27665759692737063,0.016135818015491268,-0.33753784184741803,0.0346666108547656,0.27049845719366256,0.02747404128329667,0.32421029814624597,0.01873526755774214,0.33679890560875514,0.017134613897976905,6.0,6.0
BugHunter,full_netty_file,DecisionTree,15,0.3803664547010932,0.018275218539567928,-0.20550557947524997,0.03240299783380212,0.34443408631196315,0.01772967209247081,0.395169543760067,0.016462769635639512,0.39961956439244145,0.01642802666201263,5.0,5.0
BugHunter,full_netty_file,Dummy,15,0.4961654140367656,0.013083050355692917,-0.007683589037669429,0.026215228696144337,0.4154715341156019,0.015161918530193984,0.4890183537011954,0.013588345426149367,0.5090512038206536,0.01278391422587939,3.0,3.0
BugHunter,full_netty_file,GaussianNB,15,0.5304500854554274,0.02550494216090967,0.05821486815913806,0.029946342587550173,0.24116116805809404,0.01490214499148913,0.37449064144240174,0.013001345755564664,0.575336556091084,0.010935211969386726,2.0,1.0
BugHunter,full_netty_file,KNN,15,0.417939112712733,0.014180723985376021,-0.1452043856336699,0.030495294420326294,0.2874854714540446,0.022432097867405968,0.3945030935279256,0.01838251657428547,0.4567833298581236,0.014529543947425698,4.0,4.0
BugHunter,full_netty_file,LogisticRegression,15,0.5338884344373223,0.02341838990601949,0.05720388601929839,0.03417610976408317,0.39906697619908826,0.020964955380057257,0.49593029156102003,0.016895415536615655,0.5540173824400446,0.01665823929336833,1.0,2.0
BugHunter,full_netty_file,RandomForest,15,0.3310450025808475,0.015328846915681966,-0.2554142331335,0.02204590987363968,0.25219202302640203,0.01819233616753733,0.34949018020343886,0.014043163340628908,0.3945845047186957,0.010249745522404147,6.0,6.0
BugHunter,full_orientdb_file,DecisionTree,15,0.4125376083593475,0.014930875741391765,-0.16239166138563446,0.02769303695079267,0.40842201214524215,0.019621126603302032,0.4176241352618864,0.013522547184134258,0.41656050955414015,0.013308466095564858,6.0,6.0
BugHunter,full_orientdb_file,Dummy,15,0.5082292158363841,0.015125033014476803,0.016474169226918564,0.030277430085992457,0.46223944752603546,0.016699526716247904,0.5059196828486912,0.01532200670816275,0.5125265392781316,0.01497766848845261,3.0,3.0
BugHunter,full_orientdb_file,GaussianNB,15,0.6213509483029753,0.013461993923090478,0.1381911461257362,0.025767167533338794,0.27310853519856054,0.03185065548964593,0.39881617058335306,0.0272675855864054,0.5789384288747346,0.008758058289373701,2.0,2.0
BugHunter,full_orientdb_file,KNN,15,0.5002406814482099,0.016126674643315433,-0.03807213442081938,0.03500364159576554,0.41406137657702763,0.022457209455286155,0.4734667869267051,0.018414203120969436,0.48866242038216556,0.017062456713633854,4.0,4.0
BugHunter,full_orientdb_file,LogisticRegression,15,0.6250529062075287,0.013668563373274937,0.16805645149162707,0.031798191544223996,0.46522441437882905,0.0270392435278972,0.5449800790448474,0.020333657387500936,0.5943949044585987,0.01448296960389803,1.0,1.0
BugHunter,full_orientdb_file,RandomForest,15,0.4210735759025854,0.012997226993559567,-0.1520840263866918,0.02816623394416259,0.3572848947718914,0.018530870316822278,0.4169053486575533,0.014305293367850776,0.4313375796178344,0.014458939440334244,5.0,5.0
BugHunter,full_oryx_file,DecisionTree,15,0.4586208347846279,0.043444348301490555,-0.05916395991604805,0.07385900933384307,0.14485149186082819,0.061532384980091684,0.37210134514582477,0.08857004292425273,0.6471730439748715,0.03137401519064404,6.0,4.0
BugHunter,full_oryx_file,Dummy,15,0.5198850574712643,0.03791175719142135,0.0425042918528996,0.08156129271028999,0.17389162561576352,0.06985080728987976,0.3679409603561195,0.08317818083794667,0.7713179770289993,0.019956366527254982,5.0,2.0
BugHunter,full_oryx_file,GaussianNB,15,0.5676290200859166,0.05380890278263275,-0.0028307989124376977,0.01096363704433327,0.0,0.0,0.0,0.0,0.8492670854749667,0.0057949156198560245,3.0,3.0
BugHunter,full_oryx_file,KNN,15,0.5687035585742481,0.0851669515083873,-0.06171053726658378,0.030179985160725026,0.005333333333333333,0.02065591117977289,0.01629861820217063,0.06312427686319992,0.8199949235357573,0.020653261764570403,2.0,5.0
BugHunter,full_oryx_file,LogisticRegression,15,0.6037288110995007,0.07337498701811669,0.12889635761906873,0.11465686910013824,0.29676089687782425,0.07049175788387295,0.5790215663039666,0.0806819313369224,0.6075068214988261,0.04234389550124316,1.0,1.0
BugHunter,full_oryx_file,RandomForest,15,0.563797747590851,0.07002659761600949,-0.09794192468719966,0.05719353306581171,0.07131002896390365,0.043656577252538964,0.22513395826555127,0.10426123833427861,0.7121708230217654,0.034981449169025826,4.0,6.0
BugHunter,full_titan_file,DecisionTree,15,0.38178375915218027,0.06757983963297962,-0.19390637368282612,0.12196961073976484,0.3206903633335454,0.0716871021294856,0.39428075290752557,0.0645646631011394,0.4126772635187782,0.061739610616410256,5.0,5.0
BugHunter,full_titan_file,Dummy,15,0.4663902384955017,0.024526629459817366,-0.067316437311762,0.04912564819586387,0.36115315315315316,0.029746089644761275,0.4539698661417266,0.02663655799756828,0.4870032725572698,0.02352018878750863,3.0,3.0
BugHunter,full_titan_file,GaussianNB,15,0.525818231081389,0.06227873213100688,0.01326016152473964,0.09044668934600365,0.21578861165998503,0.05977109852317223,0.35142267702124313,0.05709023263944975,0.5735468287361696,0.030956203302900557,1.0,2.0
BugHunter,full_titan_file,KNN,15,0.42186878436878433,0.047141563903530345,-0.14323135177971688,0.07937091574302617,0.26053311072456964,0.05470147481613155,0.38012703424334143,0.047577178782607296,0.4711703288140876,0.03950260530442108,4.0,4.0
BugHunter,full_titan_file,LogisticRegression,15,0.5206388822178296,0.04418306156306732,0.0549997184428385,0.10655285647192729,0.36648550804210217,0.06198715233186653,0.4773235256772024,0.05374715240460761,0.565723858500857,0.05181994446414019,2.0,1.0
BugHunter,full_titan_file,RandomForest,15,0.3455607384554753,0.050513719314190714,-0.24560817089388284,0.07765420172138607,0.23481261127074735,0.0420325724488183,0.34401754027179987,0.03844403280712576,0.40903849150693466,0.044750511205038944,6.0,6.0
JIRA,activemq-5.8.0,DecisionTree,15,0.667666703797447,0.03511086982283585,0.31659910999317636,0.05683888576210005,0.3669014779252718,0.05430880962376045,0.6016170264211543,0.056988465280001774,0.9032448377581122,0.009846878588746681,5.0,4.0
JIRA,activemq-5.8.0,Dummy,15,0.4915466715515879,0.016455761875164576,-0.015480397179109685,0.030093318083926218,0.06579073100812231,0.027525418485866378,0.2528849693726433,0.05076629685915603,0.8492035398230088,0.004497505981159886,6.0,6.0
JIRA,activemq-5.8.0,GaussianNB,15,0.7944873246755157,0.037083730988347184,0.04501901446923395,0.157561187323518,0.1846228986641554,0.10240147927683121,0.15318745745052775,0.26785023246982065,0.23598820058997053,0.33618447328005113,3.0,5.0
JIRA,activemq-5.8.0,KNN,15,0.7767291051732264,0.04374251145851386,0.40887531859291587,0.06598249388411971,0.38229291923392084,0.06294590269437764,0.5089426016089278,0.05261080320910739,0.9382890855457227,0.005591618640091474,4.0,2.0
JIRA,activemq-5.8.0,LogisticRegression,15,0.8673045803668334,0.026024611239314162,0.3818605851484947,0.04235953493575368,0.4046013721331585,0.03341517198465515,0.7777686421688801,0.0386143499553185,0.848259587020649,0.01539294947986585,2.0,3.0
JIRA,activemq-5.8.0,RandomForest,15,0.892530945052836,0.022816138319892827,0.45993517172157444,0.045110505952561476,0.4396247083321231,0.05259510612895854,0.5563611348701368,0.04590952313783165,0.9420648967551623,0.0038699803619713013,1.0,1.0
JIRA,derby-10.5.1.1,DecisionTree,15,0.654089885262598,0.021879328902728746,0.2815553034806052,0.03298461352449617,0.3906371095200332,0.028789108107525205,0.6088826806467648,0.029661374957614783,0.8110147586091887,0.011701212197588295,5.0,4.0
JIRA,derby-10.5.1.1,Dummy,15,0.49858531266639133,0.03002732883159056,-0.002626420811079657,0.05646693556355364,0.15133503711816967,0.04774132578937406,0.3648484439166421,0.06239045590489204,0.7379086874751013,0.014562267160725827,6.0,6.0
JIRA,derby-10.5.1.1,GaussianNB,15,0.7825382717441429,0.02689557446367528,0.07418437364942959,0.07092368938048396,0.0397808610456547,0.03200356024091766,0.12070922421821333,0.08223002482071415,0.8572667389310431,0.003533777179928872,3.0,5.0
JIRA,derby-10.5.1.1,KNN,15,0.7634730398604518,0.03220224097107012,0.3974211851183119,0.043553829009811355,0.4403952770817877,0.04173881478068275,0.5753140870774487,0.035544209953139054,0.8752941530707727,0.008353068763554015,4.0,2.0
JIRA,derby-10.5.1.1,LogisticRegression,15,0.8198509441838513,0.01697487171974901,0.3965705580160411,0.03700656989946923,0.48769062490512116,0.029998548333476354,0.7398572993548929,0.02296640889875189,0.7990807137496873,0.019456260282435106,2.0,3.0
JIRA,derby-10.5.1.1,RandomForest,15,0.8482878788202519,0.021106264434699033,0.41452821182120153,0.04075856710804901,0.4493565873101729,0.03634420562053227,0.5770897137682542,0.02921337081565651,0.8795220823258011,0.0083138506598848,1.0,1.0
JIRA,groovy-1_6_BETA_2,DecisionTree,15,0.7485175202156334,0.060709633081044156,0.4702072152322245,0.10097691753522527,0.5151938809141257,0.09128481535049071,0.7149661854432733,0.07503869831173046,0.9143799968994308,0.01619464475788013,4.0,2.0
JIRA,groovy-1_6_BETA_2,Dummy,15,0.46641509433962264,0.015103321676172276,-0.07062385716552393,0.03171134883294918,0.014285714285714285,0.029574238257529466,0.04965288314923361,0.10279123375000933,0.8433193807720417,0.004375026741153097,6.0,6.0
JIRA,groovy-1_6_BETA_2,GaussianNB,15,0.6925207147848658,0.04489592189722869,-0.018891228544616105,0.13817123125825045,0.1630386431683752,0.03577894073224711,0.08103834528179812,0.17071085635654554,0.24271255509047018,0.3325227028013624,5.0,5.0
JIRA,groovy-1_6_BETA_2,KNN,15,0.8676350204652092,0.0649204223864259,0.46301306264223485,0.13914913480541055,0.485618593740638,0.13237934426537465,0.6277270070929347,0.11064185060491731,0.9278298230460877,0.017825177819052223,2.0,3.0
JIRA,groovy-1_6_BETA_2,LogisticRegression,15,0.8600998302885096,0.07043049203682802,0.4309875333754329,0.10491033657540799,0.45833990065454383,0.08826863601306571,0.7998396917886944,0.07309309017284567,0.8457001749606892,0.04125264444686689,3.0,4.0
JIRA,groovy-1_6_BETA_2,RandomForest,15,0.9268363781571328,0.03241351576279767,0.5290632012865627,0.1229057921186433,0.5451668374158182,0.1165451047558407,0.6663688629641241,0.08976679491317538,0.9362567271277656,0.01604572649530647,1.0,1.0
JIRA,hbase-0.95.2,DecisionTree,15,0.6246360332085086,0.02085720762248372,0.22459701205466667,0.03505941731418424,0.44238900045150004,0.024811342180424596,0.5989654514800845,0.021783655892538705,0.6836895980731598,0.01888854432955896,5.0,4.0
JIRA,hbase-0.95.2,Dummy,15,0.5056308756518577,0.034251360459521596,0.011633354649166526,0.07059416249786682,0.26182858875706005,0.05293250935088325,0.4348799963458486,0.04916312071211663,0.6254764413668524,0.026387871097188976,6.0,6.0
JIRA,hbase-0.95.2,GaussianNB,15,0.7085153090752078,0.03170974141402424,0.05240895479773648,0.06091448983709176,0.04042615614563959,0.03219197858508569,0.1298940512101135,0.06824700282309237,0.7345772492347835,0.005396731968417005,4.0,5.0
JIRA,hbase-0.95.2,KNN,15,0.7241818704966422,0.018576929235862183,0.32188701793061814,0.0573369252342291,0.45120693444278687,0.04150802623474738,0.5770998227573735,0.031461874017750004,0.7612940940338201,0.02134096241167208,3.0,3.0
