dataset,project_a,project_b,n_a,n_b,n_common_features,feature_set_jaccard,label_prevalence_a,label_prevalence_b,label_prevalence_abs_diff,mean_ks_statistic,median_ks_statistic,max_ks_statistic,mean_ks_pvalue,mean_wasserstein_distance,median_wasserstein_distance,max_wasserstein_distance,mean_feature_mean_shift,mean_feature_std_shift,project_size_ratio,pairwise_stability_score,pairwise_stability_level,warnings
JIRA,derby-10.5.1.1,hbase-0.95.2,2681,1821,67,1.0,0.14285714285714285,0.2652388797364086,0.12238173687926573,0.13692982872155723,0.05973719101673644,0.5836059106519919,0.11789531626113842,0.02007362231142977,0.003733079113632233,0.4052134872211691,0.019328010845678034,0.027615404013014537,0.6792241700857888,87.84,high,moderate_label_distribution_shift
JIRA,derby-10.5.1.1,hive-0.12.0,2681,2537,67,1.0,0.14285714285714285,0.08277493102089081,0.060082211836252036,0.13231320483082518,0.0732211387834536,0.46267865210696685,0.07693945943452898,0.017469465205351146,0.0035832183296504562,0.3058695037179308,0.016866217693199657,0.02261956080822255,0.9462886982469227,93.21,high,none
JIRA,derby-10.5.1.1,jruby-1.7.0.preview1,2681,1576,67,1.0,0.14285714285714285,0.05520304568527919,0.08765409717186366,0.1606983968951566,0.11854547984784827,0.6223322326505187,0.05710168373355714,0.016429691180294435,0.005694366422658451,0.22884195876896735,0.015100951830951006,0.02155222834872455,0.5878403580753451,87.85,high,none
JIRA,derby-10.5.1.1,wicket-1.5.3,2681,2521,67,1.0,0.14285714285714285,0.04165013883379611,0.10120700402334673,0.2344511308016663,0.2507850134957369,0.5002357666692657,0.04197659218273801,0.030095500320572694,0.018178217173054657,0.24364728656820026,0.02961646494922059,0.036009796992398035,0.9403207758299142,88.57,high,moderate_label_distribution_shift
JIRA,groovy-1_6_BETA_2,hbase-0.95.2,868,1821,67,1.0,0.08410138248847926,0.2652388797364086,0.18113749724792932,0.18032209302488086,0.16315730203438128,0.4228294070458071,0.05723986404779801,0.02178873709848787,0.006000977445103615,0.26361758678330893,0.02072291562238961,0.025240723436115938,0.47666117517847334,82.35,moderate,moderate_label_distribution_shift
JIRA,groovy-1_6_BETA_2,hive-0.12.0,868,2537,67,1.0,0.08410138248847926,0.08277493102089081,0.0013264514675884465,0.12083790074040864,0.1165011289141898,0.24568551338803224,0.08319382612868167,0.01566987879672657,0.00591557552152322,0.16427360328007062,0.014597858141338942,0.02137208242694138,0.34213638155301535,89.86,high,none
JIRA,groovy-1_6_BETA_2,jruby-1.7.0.preview1,868,1576,67,1.0,0.08410138248847926,0.05520304568527919,0.028898336803200073,0.09280613354663442,0.05730543404524083,0.46775655570890545,0.23617641965485803,0.009613433568989607,0.005230227073997319,0.08724605833110716,0.008167203560688691,0.016444172817165842,0.550761421319797,91.72,high,none
JIRA,groovy-1_6_BETA_2,wicket-1.5.3,868,2521,67,1.0,0.08410138248847926,0.04165013883379611,0.04245124365468315,0.14874602141788876,0.14815869278704047,0.5797124431274986,0.12587343817207527,0.020864041903825774,0.009682668807265492,0.17641247621363038,0.019967102449546952,0.03202680715099062,0.3443078143593812,87.35,high,none
JIRA,hbase-0.95.2,hive-0.12.0,1821,2537,67,1.0,0.2652388797364086,0.08277493102089081,0.18246394871551777,0.08251101626053177,0.06899209654283003,0.1998256663543207,0.09770062264886613,0.010590642649573852,0.003958763404307058,0.10313678690126167,0.009275208159170614,0.015761396082127784,0.7177769018525818,87.49,high,moderate_label_distribution_shift
JIRA,hbase-0.95.2,jruby-1.7.0.preview1,1821,1576,67,1.0,0.2652388797364086,0.05520304568527919,0.2100358340511294,0.15154707982761578,0.13531187192846011,0.4678103318029643,0.07345627440498559,0.016489094454436266,0.004710584944154365,0.17637152845220178,0.015255740724316085,0.025338175022360705,0.8654585392641406,85.94,high,large_label_distribution_shift
JIRA,hbase-0.95.2,wicket-1.5.3,1821,2521,67,1.0,0.2652388797364086,0.04165013883379611,0.22358874090261247,0.25188125337825107,0.2987942469418336,0.4485007975836581,0.04725315857731247,0.02916939903782772,0.007371482883109719,0.25494582797413734,0.027664796164788542,0.03511580238736234,0.7223324077746925,81.09,moderate,large_label_distribution_shift;moderate_feature_distribution_shift
JIRA,hive-0.12.0,jruby-1.7.0.preview1,2537,1576,67,1.0,0.08277493102089081,0.05520304568527919,0.027571885335611626,0.11313500789870638,0.10013550718403166,0.46890862944162437,0.04880611562764156,0.012287814728462501,0.003759620216514901,0.08529474438212925,0.01135282480736817,0.020879657256035317,0.6212061489948758,91.88,high,none
JIRA,hive-0.12.0,wicket-1.5.3,2537,2521,67,1.0,0.08277493102089081,0.04165013883379611,0.0411247921870947,0.21121475352980054,0.21484410729142056,0.5023825877606427,0.04101997581067289,0.023327094308540124,0.008345424439315264,0.1671825018289412,0.022558382286614612,0.0261604170195991,0.9936933385888845,92.31,high,none
JIRA,jruby-1.7.0.preview1,wicket-1.5.3,1576,2521,67,1.0,0.05520304568527919,0.04165013883379611,0.013552906851483075,0.209046982842419,0.1985247776545042,0.6757936380092502,0.04989740114392636,0.025593265955846784,0.013710279012121669,0.15939611325777178,0.025098253497850255,0.03424752976547781,0.625148750495835,89.68,high,none
Kamei,bugzilla,columba,4620,4455,15,1.0,0.3670995670995671,0.30549943883277214,0.06160012826679495,0.41362353695687026,0.32204585537918873,0.7926166426166427,2.3319854498600337e-18,0.1630395946750821,0.14131234596648293,0.5315616482283149,0.16278801966311007,0.10728460348144028,0.9642857142857143,82.23,moderate,large_feature_distribution_shift
Kamei,bugzilla,postgres,4620,20431,15,1.0,0.3670995670995671,0.25055063384073223,0.11654893325883486,0.32102090639362435,0.14568318960174476,0.907199843375263,5.835527248998574e-20,0.14208894453804016,0.053009891585175085,0.4516038530842522,0.14203683055331345,0.09972185896123134,0.22612696392736528,75.52,moderate,moderate_label_distribution_shift;moderate_feature_distribution_shift;large_project_size_mismatch
Kamei,columba,postgres,4455,20431,15,1.0,0.30549943883277214,0.25055063384073223,0.05494880499203991,0.25734717767391424,0.17649375377011478,0.8606039841417454,0.01735268007054472,0.06903923549141394,0.03631427258728924,0.35342795009450095,0.06509291585233407,0.04824790810587547,0.21805100092995938,81.62,moderate,moderate_feature_distribution_shift;large_project_size_mismatch
NASA,CM1,KC3,327,194,37,0.9487179487179487,0.12844036697247707,0.18556701030927836,0.057126643336801286,0.19453554566578307,0.1553958195403386,0.6514707273243167,0.2633740735469216,0.04778161160810532,0.027394888285836933,0.33259730225141426,0.04403765727935601,0.04782512407038182,0.5932721712538226,86.62,high,none
NASA,CM1,MC2,327,124,37,0.9487179487179487,0.12844036697247707,0.3548387096774194,0.2263983427049423,0.17206567324945543,0.13606096478248003,0.4756338167110585,0.1679023242701461,0.04147607847395675,0.02922927208716,0.2935418783287518,0.03570549644725832,0.035119564600431745,0.37920489296636084,78.51,moderate,large_label_distribution_shift
NASA,CM1,MW1,327,254,37,1.0,0.12844036697247707,0.1062992125984252,0.02214115437405187,0.2067282192255103,0.17553998410749114,0.6827638517662357,0.10299753699585534,0.0507262875953477,0.038416525176513165,0.18528736978396054,0.04995759433042375,0.059974920746588084,0.7767584097859327,90.15,high,none
NASA,CM1,PC1,327,691,37,1.0,0.12844036697247707,0.08827785817655572,0.040162508795921356,0.1518258257460849,0.11214965679310665,0.4635660767314135,0.20838696460007017,0.03426330947461722,0.016284263057421124,0.23569124976954148,0.032488113795789225,0.022351613026754293,0.4732272069464544,88.38,high,none
NASA,CM1,PC2,327,722,36,0.972972972972973,0.12844036697247707,0.0221606648199446,0.10627970215253248,0.35237918418558334,0.3022313146458614,0.9656069192779148,0.007717527031219643,0.06454294350904265,0.04342686029160753,0.5238399795518545,0.06310373457475521,0.03695980289844285,0.45290858725761773,79.28,moderate,moderate_label_distribution_shift;moderate_feature_distribution_shift
NASA,CM1,PC3,327,1057,37,1.0,0.12844036697247707,0.12488174077578051,0.003558626196696557,0.15590973960255203,0.12094699961520546,0.472362783135005,0.11747552118795673,0.029644812121182636,0.012634503253578696,0.15169510884137485,0.027892121757905664,0.02537335037045878,0.3093661305581835,88.2,high,none
NASA,CM1,PC4,327,1272,37,1.0,0.12844036697247707,0.1391509433962264,0.01071057642374934,0.28939648060731665,0.26254976631469623,0.4834905660377358,0.002755971913062105,0.05015127250364796,0.04097219217009982,0.19969082857307716,0.048852927072417784,0.04736735229582114,0.25707547169811323,83.43,moderate,moderate_feature_distribution_shift
NASA,CM1,PC5,327,1718,36,0.9230769230769231,0.12844036697247707,0.27357392316647267,0.1451335561939956,0.2558837153095465,0.25258194401426876,0.6954160481037264,0.012805749335337475,0.02752651664637203,0.012861496223955224,0.16899055868248763,0.021762320407997075,0.0407266535388465,0.19033760186263096,77.71,moderate,moderate_label_distribution_shift;moderate_feature_distribution_shift;large_project_size_mismatch
NASA,KC3,MC2,194,124,39,1.0,0.18556701030927836,0.3548387096774194,0.16927169936814102,0.21711092919938949,0.16794146990355838,0.7907382773528434,0.1609408533119748,0.06511373472553224,0.04290535199289091,0.4716880543337024,0.05849164193901368,0.07003704716311338,0.6391752577319587,82.28,moderate,moderate_label_distribution_shift
NASA,KC3,MW1,194,254,37,0.9487179487179487,0.18556701030927836,0.1062992125984252,0.07926779771085316,0.1692277146047744,0.14806396623102525,0.4114782043997078,0.2071163606062196,0.047713783910498596,0.034326907719697215,0.16146908561585038,0.043707701174680674,0.04826084274724145,0.7637795275590551,88.07,high,none
NASA,KC3,PC1,194,691,37,0.9487179487179487,0.18556701030927836,0.08827785817655572,0.09728915213272264,0.15168494019554044,0.13870529786503946,0.5523967953212884,0.13763123375927,0.032678482641372596,0.017825102688390316,0.2533785815502262,0.028726836349128492,0.03656013889116086,0.28075253256150506,83.39,moderate,none
NASA,KC3,PC2,194,722,36,0.9230769230769231,0.18556701030927836,0.0221606648199446,0.16340634548933375,0.35302654583646675,0.32963274980723645,0.9986149584487535,0.020807142060381527,0.0714950198450757,0.03919138822059627,0.767338442156885,0.06822117851561514,0.03414396426903498,0.26869806094182824,74.25,moderate,moderate_label_distribution_shift;moderate_feature_distribution_shift
NASA,KC3,PC3,194,1057,37,0.9487179487179487,0.18556701030927836,0.12488174077578051,0.06068526953349784,0.16330264370818748,0.1323137843927084,0.5525022188844132,0.12280827740637343,0.031477468118684036,0.00985486255063433,0.27670240037612054,0.02782397732482797,0.03693150483315585,0.18353831598864712,83.62,moderate,large_project_size_mismatch
NASA,KC3,PC4,194,1272,37,0.9487179487179487,0.18556701030927836,0.1391509433962264,0.046416066913051945,0.301259219733252,0.2970644491992479,0.6303896777540038,0.00785122120856193,0.0543095654162004,0.03927180108248965,0.2005388543085003,0.05039326982516083,0.03930291550875316,0.15251572327044025,79.85,moderate,moderate_feature_distribution_shift;large_project_size_mismatch
NASA,KC3,PC5,194,1718,38,0.9743589743589743,0.18556701030927836,0.27357392316647267,0.08800691285719431,0.27923941516116424,0.28078381719333195,0.5449275710188063,0.01114738772042107,0.03600204590841357,0.014285598498713368,0.17159479290583549,0.030485699371038556,0.055456043679489156,0.11292200232828871,79.12,moderate,moderate_feature_distribution_shift;large_project_size_mismatch
NASA,MC2,MW1,124,254,37,0.9487179487179487,0.3548387096774194,0.1062992125984252,0.24853949707899417,0.21644275720983872,0.21494792989585979,0.5965201930403861,0.1167789443693509,0.07180472184039197,0.060064925007898784,0.38677730963709345,0.06767208678072195,0.08059631200729535,0.4881889763779528,76.6,moderate,large_label_distribution_shift
NASA,MC2,PC1,124,691,37,0.9487179487179487,0.3548387096774194,0.08827785817655572,0.26656085150086367,0.15007248507085116,0.1357429625134214,0.3481046636478222,0.17055168609097235,0.03130226296914049,0.02019931252902343,0.2183094727834763,0.027982095584360215,0.02124150336593465,0.17945007235890015,75.76,moderate,large_label_distribution_shift;large_project_size_mismatch
NASA,MC2,PC2,124,722,36,0.9230769230769231,0.3548387096774194,0.0221606648199446,0.33267804485747476,0.36738227146814406,0.32941649539808776,0.9582923778035922,0.010926947266048299,0.08089417362483492,0.052226149173489944,0.6058869688769807,0.07762233074249981,0.04257607927853515,0.17174515235457063,65.87,limited,large_label_distribution_shift;moderate_feature_distribution_shift;large_project_size_mismatch
NASA,MC2,PC3,124,1057,37,0.9487179487179487,0.3548387096774194,0.12488174077578051,0.22995696890163886,0.16590872161263104,0.1619312112796411,0.3217490157780694,0.11016187138779555,0.02783873975324766,0.019904171880245368,0.19019181817445746,0.023583622558778206,0.02619434144686017,0.1173131504257332,76.27,moderate,large_label_distribution_shift;large_project_size_mismatch
NASA,MC2,PC4,124,1272,37,0.9487179487179487,0.3548387096774194,0.1391509433962264,0.21568776628119296,0.25076834290163563,0.24338101034692636,0.4834905660377358,0.08275331025179562,0.061759253476433136,0.05194298171414274,0.29987602303221206,0.057198640230349033,0.055116115735695255,0.09748427672955975,73.53,moderate,large_label_distribution_shift;moderate_feature_distribution_shift;large_project_size_mismatch
NASA,MC2,PC5,124,1718,38,0.9743589743589743,0.3548387096774194,0.27357392316647267,0.08126478651094671,0.21036276240189272,0.19385350557662698,0.4729148672499906,0.051944768300648,0.030048083042494622,0.011638441606671636,0.29067345504312725,0.02445384235344398,0.03928122162662154,0.07217694994179279,80.94,moderate,large_project_size_mismatch
NASA,MW1,PC1,254,691,37,1.0,0.1062992125984252,0.08827785817655572,0.018021354421869487,0.16001603321703142,0.13881513725400824,0.3434312932301697,0.08205179284199231,0.033743549032267,0.01649297132092628,0.21134735690600187,0.031339701076541604,0.0395120795509275,0.3675832127351664,87.94,high,none
NASA,MW1,PC2,254,722,36,0.972972972972973,0.1062992125984252,0.0221606648199446,0.08413854777848061,0.28661877791591844,0.26128754335070997,0.9631818875826117,0.036989923999379885,0.0560048714106567,0.02054123774262711,0.6594787364167498,0.051562877884743674,0.033710301865444624,0.3518005540166205,81.06,moderate,moderate_feature_distribution_shift
NASA,MW1,PC3,254,1057,37,1.0,0.1062992125984252,0.12488174077578051,0.018582528177355312,0.15033342104833997,0.11315638525316786,0.4114489827844367,0.10461720980860528,0.030829170254091716,0.010436833746396406,0.19265809184988517,0.02674089469625944,0.03519374580590545,0.2403027436140019,87.0,high,large_project_size_mismatch
NASA,MW1,PC4,254,1272,37,1.0,0.1062992125984252,0.1391509433962264,0.03285173079780121,0.24162741704711693,0.20562199772198286,0.4834905660377358,0.03667963486567793,0.03840366317926409,0.025674403101618674,0.1627125710848644,0.03139228950734186,0.029802196318686896,0.19968553459119498,83.6,moderate,large_project_size_mismatch
NASA,MW1,PC5,254,1718,36,0.9230769230769231,0.1062992125984252,0.27357392316647267,0.16727471056804746,0.22228320484968483,0.19556937658694876,0.4726838568927429,0.006287748853815561,0.027431526024204685,0.015536251858394863,0.17781741266625722,0.02358148673675693,0.04965288230209502,0.1478463329452852,77.18,moderate,moderate_label_distribution_shift;large_project_size_mismatch
NASA,PC1,PC2,691,722,36,0.972972972972973,0.08827785817655572,0.0221606648199446,0.06611719335661112,0.29328922981534117,0.25660550569049634,0.9769072884053381,0.0100189604963899,0.05370719524947801,0.021607493086672633,0.6963923622075605,0.05233198019573232,0.025500014942405867,0.9570637119113573,87.73,high,moderate_feature_distribution_shift
NASA,PC1,PC3,691,1057,37,1.0,0.08827785817655572,0.12488174077578051,0.0366038825992248,0.054882160027788306,0.04780616303411753,0.2540228673292378,0.35959013486324637,0.00941659501991556,0.004014638416260144,0.07513218530528532,0.00801626723678312,0.013688281272686719,0.6537369914853358,93.41,high,none
NASA,PC1,PC4,691,1272,37,1.0,0.08827785817655572,0.1391509433962264,0.0508730852196707,0.20767462503871315,0.18126132029962955,0.4834905660377358,0.04440732824406444,0.031008947325552174,0.018015912602500617,0.1476116638256209,0.03002656344604596,0.030937222116965455,0.5432389937106918,87.29,high,none
NASA,PC1,PC5,691,1718,36,0.9230769230769231,0.08827785817655572,0.27357392316647267,0.18529606498991696,0.2044894247060297,0.19142256418377646,0.4032985213176564,0.004580512862449816,0.025656411346420868,0.010807876226035244,0.11860788720435197,0.02244537047384551,0.03922675393619616,0.4022118742724098,79.54,moderate,moderate_label_distribution_shift
NASA,PC2,PC3,722,1057,36,0.972972972972973,0.0221606648199446,0.12488174077578051,0.10272107595583592,0.26223810077069054,0.2118556674013371,0.9282123922563467,0.002129685375043983,0.04528869245337846,0.010552344932658416,0.6603586690165505,0.044184521275931185,0.02737466460356414,0.6830652790917692,84.5,moderate,moderate_label_distribution_shift;moderate_feature_distribution_shift
NASA,PC2,PC4,722,1272,36,0.972972972972973,0.0221606648199446,0.1391509433962264,0.11699027857628182,0.26835028823576096,0.19200138504155123,0.9015096081813272,0.02169570507934245,0.04735504213106529,0.011558910721198756,0.6282435648553958,0.043292032231093236,0.02904745225876488,0.5676100628930818,82.59,moderate,moderate_label_distribution_shift;moderate_feature_distribution_shift
NASA,PC2,PC5,722,1718,35,0.8974358974358975,0.0221606648199446,0.27357392316647267,0.25141325834652806,0.2872944723182873,0.2397943882437544,0.9293483693917104,4.320637062021691e-05,0.0484759012306929,0.015157339919048756,0.6326140166334635,0.04475351119779089,0.046665972984312486,0.420256111757858,74.02,moderate,large_label_distribution_shift;moderate_feature_distribution_shift
NASA,PC3,PC4,1057,1272,37,1.0,0.12488174077578051,0.1391509433962264,0.014269202620445898,0.19597947584327688,0.15349749796207374,0.4834905660377358,0.03102266073750187,0.02745599577422731,0.010455627021519589,0.20890595044715377,0.026393134462222412,0.026982098563014013,0.8309748427672956,92.03,high,none
NASA,PC3,PC5,1057,1718,36,0.9230769230769231,0.12488174077578051,0.27357392316647267,0.14869218239069215,0.1977768887302921,0.17635933402572573,0.6573213886468942,0.011007753624518495,0.025878394999407275,0.010962960918720625,0.1365190156427079,0.02294436893548599,0.034599839539700174,0.6152502910360885,83.32,moderate,moderate_label_distribution_shift
NASA,PC4,PC5,1272,1718,36,0.9230769230769231,0.1391509433962264,0.27357392316647267,0.13442297977024625,0.12913048545063616,0.108457160952109,0.41088255321018297,0.0015795223010111957,0.01777556592450388,0.016202785793650674,0.07757372710861847,0.014329150607935992,0.04167896415869213,0.740395809080326,87.03,high,moderate_label_distribution_shift
Promise,ant-1.7,camel-1.6,724,884,20,1.0,0.2292817679558011,0.2081447963800905,0.021136971575710595,0.14243768905777357,0.12632184195395116,0.33304792380190495,0.10428887972662701,0.030871358250855623,0.021757247900796067,0.09957744436165344,0.02456029497925218,0.02531138255748986,0.8190045248868778,92.95,high,none
Promise,ant-1.7,jedit-4.3,724,476,20,1.0,0.2292817679558011,0.01680672268907563,0.21247504526672548,0.11830226565764428,0.10285412507544454,0.2536213380379776,0.12959607057375738,0.031108275903216208,0.013902807748314325,0.14579356117325548,0.022566056284516127,0.03168099485234305,0.6574585635359116,84.27,moderate,large_label_distribution_shift
Promise,ant-1.7,prop-2,724,13183,20,1.0,0.2292817679558011,0.1545171812182356,0.0747645867375655,0.33375560480327293,0.3394216790165469,0.5752615225619131,4.6077774593465784e-08,0.07988101276471646,0.01841479197728031,0.4972364432090657,0.07570063398159066,0.026890318503670692,0.05491921413942198,77.13,moderate,moderate_feature_distribution_shift;large_project_size_mismatch
Promise,ant-1.7,velocity-1.6,724,211,20,1.0,0.2292817679558011,0.36018957345971564,0.13090780550391454,0.1727566704197324,0.18322379618234663,0.3815165876777251,0.11222077310453253,0.04732613133444955,0.01688013211434721,0.19993831895206984,0.04131656326685994,0.03598964885744217,0.2914364640883978,82.06,moderate,moderate_label_distribution_shift
Promise,ant-1.7,xalan-2.7,724,740,20,1.0,0.2292817679558011,0.9891891891891892,0.7599074212333881,0.10687360011945646,0.08676646259519188,0.2463267134537853,0.12547269973926933,0.031122703713586036,0.018328782134931543,0.20654398335117963,0.024598127789507956,0.02849634198884568,0.9783783783783784,76.26,moderate,large_label_distribution_shift
Promise,ant-1.7,xerces-1.4,724,490,20,1.0,0.2292817679558011,0.7714285714285715,0.5421468034727703,0.18903653173976773,0.2164561957379637,0.37424174089525314,0.16947030638013563,0.05525160585625031,0.018443843642280425,0.35035432438363967,0.05002217272883799,0.02528425056557231,0.6767955801104972,70.59,moderate,large_label_distribution_shift
Promise,camel-1.6,jedit-4.3,884,476,20,1.0,0.2081447963800905,0.01680672268907563,0.19133807369101488,0.15665804783451842,0.10156755009696186,0.42323852617970265,0.1372906711351097,0.030503011138192475,0.025788602084244085,0.14568938904912734,0.02685704019200591,0.035434808343863325,0.5384615384615384,82.91,moderate,moderate_label_distribution_shift
Promise,camel-1.6,prop-2,884,13183,20,1.0,0.2081447963800905,0.1545171812182356,0.05362761516185491,0.35943117816274417,0.40362300721174227,0.5413958673638029,8.145937235940008e-06,0.09112052148579383,0.025438576238175397,0.4971322710849375,0.08766798519080161,0.037529677022550764,0.06705605704316164,77.11,moderate,moderate_feature_distribution_shift;large_project_size_mismatch
Promise,camel-1.6,velocity-1.6,884,211,20,1.0,0.2081447963800905,0.36018957345971564,0.15204477707962513,0.11346797194999034,0.09674358259526925,0.2721633677167549,0.2154430664824928,0.03129588969237178,0.015245328841431802,0.1998341468279417,0.02745214489336406,0.027105270337984506,0.23868778280542988,82.59,moderate,moderate_label_distribution_shift;large_project_size_mismatch
Promise,camel-1.6,xalan-2.7,884,740,20,1.0,0.2081447963800905,0.9891891891891892,0.7810443928090987,0.16125626757979697,0.13475908034731565,0.3374954139660022,0.06835535419595165,0.042621574057056064,0.023009778634961987,0.20643981122705152,0.040148822905625,0.035683927313629515,0.8371040723981901,73.12,moderate,large_label_distribution_shift
Promise,camel-1.6,xerces-1.4,884,490,20,1.0,0.2081447963800905,0.7714285714285715,0.5632837750484809,0.1608899713731647,0.120078031212485,0.4169360051712993,0.06733270883382683,0.04673062147152658,0.023354132136647398,0.3502501522595115,0.04011573391931968,0.02853295884893541,0.5542986425339367,70.28,moderate,large_label_distribution_shift
Promise,jedit-4.3,prop-2,476,13183,20,1.0,0.01680672268907563,0.1545171812182356,0.13771045852915997,0.34152614584482055,0.3817165377870787,0.4975868144420781,0.0006055577355013281,0.08041896393659335,0.02269282455836216,0.3514428820358102,0.0756501810863607,0.0372486579121453,0.0361071076386255,74.17,moderate,moderate_label_distribution_shift;moderate_feature_distribution_shift;large_project_size_mismatch
Promise,jedit-4.3,velocity-1.6,476,211,20,1.0,0.01680672268907563,0.36018957345971564,0.34338285077064,0.1554178780516946,0.1491297940977339,0.2699729180771835,0.09913128013163745,0.03352948705681994,0.021894995173791003,0.10757099048150066,0.02984245582072211,0.04026972032197038,0.4432773109243697,75.81,moderate,large_label_distribution_shift
Promise,jedit-4.3,xalan-2.7,476,740,20,1.0,0.01680672268907563,0.9891891891891892,0.9723824665001135,0.1053429479900068,0.09894957983193278,0.21705655235067,0.16078853444652283,0.025554285728611452,0.013336035511341267,0.08983512360807404,0.019910569680794746,0.02085749851406187,0.6432432432432432,73.11,moderate,large_label_distribution_shift
Promise,jedit-4.3,xerces-1.4,476,490,20,1.0,0.01680672268907563,0.7714285714285715,0.7546218487394958,0.19468487394957984,0.21035414165666266,0.3186074429771909,0.09074433561920682,0.041277487238724896,0.01991474321273118,0.2045607632103842,0.03816941246445964,0.02984765315652337,0.9714285714285714,73.7,moderate,large_label_distribution_shift
Promise,prop-2,velocity-1.6,13183,211,20,1.0,0.1545171812182356,0.36018957345971564,0.20567239224148004,0.35835860344339776,0.3290633887604063,0.6459101248088789,0.034909164954516826,0.08382842641409244,0.01911277955223372,0.3837169489055088,0.08106368899571653,0.042441590906835025,0.016005461579306685,70.69,moderate,large_label_distribution_shift;moderate_feature_distribution_shift;large_project_size_mismatch
Promise,prop-2,xalan-2.7,13183,740,20,1.0,0.1545171812182356,0.9891891891891892,0.8346720079709535,0.29174457378564944,0.3281892014900435,0.45943465273663253,8.917967580733747e-08,0.06607918837736806,0.01935109927246119,0.29069245985788605,0.05911703048274582,0.03337131328812187,0.05613289842979595,61.52,limited,large_label_distribution_shift;moderate_feature_distribution_shift;large_project_size_mismatch
Promise,prop-2,xerces-1.4,13183,490,20,1.0,0.1545171812182356,0.7714285714285715,0.6169113902103358,0.3562113312289946,0.3805288815063308,0.7007116462605675,5.002637637796111e-05,0.07275298535975488,0.021476437606532988,0.3934799272615872,0.06400022438521337,0.03592798099092551,0.037169081392702724,59.56,limited,large_label_distribution_shift;moderate_feature_distribution_shift;large_project_size_mismatch
Promise,velocity-1.6,xalan-2.7,211,740,20,1.0,0.36018957345971564,0.9891891891891892,0.6289996157294735,0.15691430767260148,0.1379082874343538,0.35736518509030357,0.10064014091689336,0.040675862796774084,0.020802509703255256,0.15332381907910209,0.034287272156594745,0.04145709551599496,0.2851351351351351,67.77,limited,large_label_distribution_shift
Promise,velocity-1.6,xerces-1.4,211,490,20,1.0,0.36018957345971564,0.7714285714285715,0.4112389979688558,0.1467134152239095,0.1474900860818261,0.27645807138021083,0.16814856245720736,0.03821668203344976,0.02721955956241314,0.1504160054315698,0.031763512649133165,0.033716965748171984,0.4306122448979592,73.13,moderate,large_label_distribution_shift
Promise,xalan-2.7,xerces-1.4,740,490,20,1.0,0.9891891891891892,0.7714285714285715,0.21776061776061773,0.17194153337010482,0.18563154991726422,0.2997793712079426,0.06355457107908492,0.04808001939497136,0.02168658102620776,0.16181724597471042,0.04464547793595762,0.03554076426728394,0.6621621621621622,82.27,moderate,large_label_distribution_shift
ReLink,Apache,Safe,194,56,26,1.0,0.5051546391752577,0.39285714285714285,0.11229749631811486,0.3881698198708508,0.38125920471281294,0.5714285714285714,0.0003672994929617006,0.07685527512412835,0.0830520757989037,0.11736207780529523,0.0753222835107851,0.10546325767982426,0.28865979381443296,76.26,moderate,moderate_label_distribution_shift;moderate_feature_distribution_shift
ReLink,Apache,Zxing,194,354,26,1.0,0.5051546391752577,0.307909604519774,0.1972450346554837,0.5022614551270851,0.4789009260877162,0.7344632768361582,6.259754899516395e-18,0.08811195521009678,0.09983192829221926,0.13442811091198253,0.08729954942929033,0.11335929631915329,0.5480225988700564,72.27,moderate,moderate_label_distribution_shift;large_feature_distribution_shift
ReLink,Safe,Zxing,56,354,26,1.0,0.39285714285714285,0.307909604519774,0.08494753833736884,0.20695582665921644,0.20682001614205003,0.37167070217917675,0.1170891348759254,0.062260024782705564,0.06418179486873651,0.12426411242463085,0.054803317021761895,0.06730103267359708,0.15819209039548024,81.19,moderate,large_project_size_mismatch
